"order_id","yearmonth","total_amount","product_category_name"
"f19fff48230be5d17b1e9f75b268ebce",2017-05-01,188.34,"health_beauty"
"afb49153594bd2f7d55889b1c234a59a",2017-05-01,340.49,"health_beauty"
"58c590867885881a4b3b8c14bea24125",2017-05-01,115.9,"health_beauty"
"3d899cef0274e49a294ab4ee8bd2f9a1",2017-05-01,116.26,"health_beauty"
"80f979599cc3bf88a0d1e1e8ed6a809b",2017-05-01,37.19,"health_beauty"
"bd9eab44494104736e6edeb1bbce8e35",2017-05-01,74.27,"electronics"
"d4299c499db7e5259f1116d3c3462683",2017-05-01,27.68,"health_beauty"
"0ecbb908b4b062b189e1723ef9a836e2",2017-05-01,287.76,"electronics"
"ba32150c10a6a25c26b1695af824c419",2017-05-01,62.68,"health_beauty"
"5ee7b62e53d3ff1201ab0f826ce413db",2017-05-01,278.16,"health_beauty"
"d0d6f28c88378bb68aaed959896a43f5",2017-05-01,27.77,"health_beauty"
"cdd9601c7f7685708434a68d814fb53f",2017-05-01,71.82,"health_beauty"
"cea0364e8ea12a04f546c4dccc33d293",2017-05-01,28,"electronics"
"bb411f818d648fd911d5c0d473ebcf19",2017-05-01,137.3,"health_beauty"
"34cc8cb419e5e8ffe6a5090b551dbf61",2017-05-01,31.48,"health_beauty"
"ee65c3f0ce51f3d58b772cbc2e662e66",2017-05-01,27.77,"health_beauty"
"71ca30b49c5b34847a66dd05c3a9f8e4",2017-05-01,54.69,"health_beauty"
"9f877178dc7e99f524c1b02e99fffd40",2017-05-01,53.55,"health_beauty"
"45fb34f01dd01f620227b97a2dcb16bc",2017-05-01,20.68,"health_beauty"
"45fb34f01dd01f620227b97a2dcb16bc",2017-05-01,20.68,"health_beauty"
"73267bb8b187041d0921ae0d6e56e644",2017-05-01,79.19,"health_beauty"
"d9644b981a4d023c5392dd06bfc8cdc0",2017-05-01,55.28,"health_beauty"
"35dbb412511cc6e271f4d44dc8195292",2017-05-01,66.78,"health_beauty"
"7962c29496311e6f33a972d590b1f966",2017-05-01,159.3,"health_beauty"
"fb1e54ec77d42cc140f67895fd2c8d8a",2017-05-01,52.68,"health_beauty"
"14056bdb3b58bc2fc12639eff5279f87",2017-05-01,27.68,"health_beauty"
"14056bdb3b58bc2fc12639eff5279f87",2017-05-01,27.68,"health_beauty"
"4c7bd0abf84a8261c6d1af7ebb5819ad",2017-05-01,30,"electronics"
"44a2fb6a4520b17de57affbab761dfcc",2017-05-01,12.28,"health_beauty"
"d5cae76a3a1157f7947579bf8ae13f18",2017-05-01,28,"electronics"
"e9320080aa3ee01f2ddb759c9660e140",2017-05-01,26.77,"health_beauty"
"63a7d8b766dfafbbb7d9ed520a62f800",2017-05-01,53,"health_beauty"
"e39f6d647b130bfdb91a5804be15c88a",2017-05-01,114.35,"health_beauty"
"1c45c55e5f8cc9e68b699930b8a4d8dc",2017-05-01,41.05,"health_beauty"
"9b2ebe500ef39b85f806d10abada8bc3",2017-05-01,27.38,"electronics"
"ea9fa4f97dba6807fd178a433ed17032",2017-05-01,29.69,"electronics"
"1280636cace716854a705e26c5a91798",2017-05-01,148.16,"health_beauty"
"82735bccec90eb2c009ba6290692df70",2017-05-01,54.14,"health_beauty"
"a231611f82f7625fba490466e2606aa5",2017-05-01,255.42,"electronics"
"7d0a55e8ef248b7bec928b22f0223430",2017-05-01,94.3,"electronics"
"d904c8fc4955920c3cdb9a2681648f3d",2017-05-01,112.81,"electronics"
"a91e7aca25f42ad17ca485b55da90693",2017-05-01,27.68,"health_beauty"
"2b2c36c568fe24e69258fa168462fa00",2017-05-01,27,"electronics"
"3c7a723fc09b996f715cfddba2377163",2017-05-01,108.76,"health_beauty"
"78efa452393fd1c902416648db793ccf",2017-05-01,35.09,"health_beauty"
"5e4c444119f9dde26396d882d2f351d5",2017-05-01,35.09,"health_beauty"
"43ee3ed7fa79e982fb7de9363c7832e3",2017-05-01,34.09,"health_beauty"
"3ea8ef64da06a959e384edb7cb824c02",2017-05-01,79.48,"health_beauty"
"26a887fe1515ba3501b5154e443ca899",2017-05-01,24.04,"health_beauty"
"5602c7ec0703c496d76b3e8d812b150d",2017-05-01,64.79,"health_beauty"
"c6da58c3b564bd7fe69eeef7c5e89593",2017-05-01,47.17,"health_beauty"
"c6da58c3b564bd7fe69eeef7c5e89593",2017-05-01,47.17,"health_beauty"
"c6da58c3b564bd7fe69eeef7c5e89593",2017-05-01,47.17,"health_beauty"
"1ca44c5850de39660439deebf65c8fd2",2017-05-01,31.84,"health_beauty"
"f4d3a6f8b3c011cb012b39fdfb4817e8",2017-05-01,76.94,"health_beauty"
"9ea29024f36561184f0253cccb1b3fc7",2017-05-01,86.61,"health_beauty"
"551dc720414dea175fabed81e4ada2c0",2017-05-01,27.77,"health_beauty"
"475e7154ea6c9ea4f90d281fd3f65069",2017-05-01,31.1,"electronics"
"3c26cf501fd4bd60950753e8e1495ba9",2017-05-01,94.22,"health_beauty"
"096ff3d928fd9b00eed2c839ad0c2223",2017-05-01,103.88,"electronics"
"0baf99fae5355ac5c8b31a2d33fd830b",2017-05-01,35.09,"health_beauty"
"c6b325de61bc1dce75b9b7f1f1501dcf",2017-05-01,34.68,"health_beauty"
"4bb23abf0ff6b2a50e22e54a9021be4b",2017-05-01,27.77,"health_beauty"
"7062eab93cccc51550b18e1787e7b8b1",2017-05-01,93,"health_beauty"
"7062eab93cccc51550b18e1787e7b8b1",2017-05-01,68.39,"health_beauty"
"4fece39f33bf2496da17ef4392c6288d",2017-05-01,91.26,"electronics"
"4fece39f33bf2496da17ef4392c6288d",2017-05-01,91.26,"electronics"
"eec1b2584ccac529785cee8454007b86",2017-05-01,60,"health_beauty"
"b69b9260e79a0da00e15f48de1bd2524",2017-05-01,283.34,"health_beauty"
"15f8a954a337218a8196bae2dc3d801d",2017-05-01,147.58,"health_beauty"
"030e9e4de3076fb365bf6549b920215a",2017-05-01,76.94,"health_beauty"
"dbb763c04b5beadac2bbd9d8560f8728",2017-05-01,238.81,"health_beauty"
"5f5009f6c5e45b305e8cab76a5df6a18",2017-05-01,255.18,"health_beauty"
"1a7ee01992a69255a005e9db8a96d898",2017-05-01,278.06,"electronics"
"8eb6cb6eb895e7fd9824cb6a22c2a14c",2017-05-01,53.09,"electronics"
"f27a56f2112f2928b4fe1e1d6d406131",2017-05-01,54.38,"health_beauty"
"f27a56f2112f2928b4fe1e1d6d406131",2017-05-01,54.38,"health_beauty"
"5944fb964cf73639af7fcd817b6fd31b",2017-05-01,181.82,"health_beauty"
"a02f84215d0352b46e21cd5c8bba24f8",2017-06-01,84.62,"health_beauty"
"47e8f8fc6c6d0bdeb784394a599459a3",2017-06-01,53,"health_beauty"
"39627a21dc26dd7c2810548c6b6e1e90",2017-06-01,265.41,"health_beauty"
"6ba0e32fd89cab6e014baa58ddb82a6b",2017-06-01,55.37,"electronics"
"6ba0e32fd89cab6e014baa58ddb82a6b",2017-06-01,55.37,"electronics"
"4ffd6039e12a24d2083cd4a4dda4791d",2017-06-01,257.11,"electronics"
"e82787bc54afe9f580cbec98c3af178a",2017-06-01,122.98,"health_beauty"
"6b41b0ad480f638d9639dddbf940c43b",2017-06-01,343.87,"health_beauty"
"3b39d2ddd9066f382c924cc2c51dc584",2017-06-01,53,"health_beauty"
"c01f1e6ceafe26dc7ab07610001042df",2017-06-01,48.08,"health_beauty"
"faa54bc5aa33bf46cfeb7574c19ee20f",2017-06-01,38.53,"electronics"
"2d8e71bf7d31a41d40f122c8173fdf06",2017-06-01,48.08,"health_beauty"
"2d8e71bf7d31a41d40f122c8173fdf06",2017-06-01,48.08,"health_beauty"
"3adbc4c0f5c6605824498eeb960d0855",2017-06-01,26.77,"health_beauty"
"81e3da45661c66c76a36f2666d77edc3",2017-06-01,31.75,"health_beauty"
"5112c764fa2925ae974ee7c77478a4cb",2017-06-01,34.68,"health_beauty"
"06b491ece3a9bd260341c1ad36870e8b",2017-06-01,31.69,"electronics"
"65b214a5e85949a6fcab64ff7e244426",2017-06-01,77.72,"health_beauty"
"65a922b4c66d6c7389088e16d37a85e9",2017-06-01,54.1,"electronics"
"27b6bbf4efdd3d4aa75ead8d62a9088c",2017-06-01,67.77,"health_beauty"
"db4d62e39557516a1ce6145d0c659ae1",2017-06-01,76.88,"health_beauty"
"79ba9ff956399f8ca9eaa802139851fd",2017-06-01,115.44,"health_beauty"
"d9d8b7f0a98d33f05df5fce9f376aad8",2017-06-01,64.63,"electronics"
"baaed1de8d45224736f9660579d8cc97",2017-06-01,90.56,"health_beauty"
"b1170faa12a2f134d1c75c7494c64eaa",2017-06-01,108.88,"health_beauty"
"6b37f541eb6753f5383147a84d419d11",2017-06-01,76.88,"health_beauty"
"4b9e4020c555991e00ed305b2ece46b7",2017-06-01,34.09,"health_beauty"
"03229ded9d99164ee8bac7116050dd23",2017-06-01,53,"health_beauty"
"251d586514cbf0cace61e03c54a7bf1c",2017-06-01,311.18,"health_beauty"
"f9e98373f57d893a7116ef7a0bb0cc39",2017-06-01,53,"health_beauty"
"627117aaaacdcc6f1baf9e5c1c3cd26a",2017-06-01,115.44,"health_beauty"
"34e0517759f61ad4194136f63ab3f3cb",2017-06-01,10.48,"health_beauty"
"ca6e0694c46674d5f588f6e0e4ce4440",2017-06-01,35,"health_beauty"
"fa14c5abc51c6befd52768221284d435",2017-06-01,35.09,"health_beauty"
"9ef693d3c552d0bdf6d57085e5e14b66",2017-06-01,26.77,"health_beauty"
"d7746bb26fc8c125b8f286378c23049d",2017-06-01,62.76,"health_beauty"
"d7746bb26fc8c125b8f286378c23049d",2017-06-01,62.76,"health_beauty"
"672e1607b26c5a9e1ec3e1e537af3257",2017-06-01,347.05,"health_beauty"
"fc8c929edfce9cac492eaf36ee0968b4",2017-06-01,23.78,"electronics"
"04ef688ecd44ca2621c3f78abfdf42f9",2017-06-01,77.72,"health_beauty"
"2bad074d8cb50fea70e0a12bc2ee304e",2017-06-01,27.68,"health_beauty"
"eb24356203f63304c71d81f2c841a02a",2017-06-01,42.26,"health_beauty"
"eb24356203f63304c71d81f2c841a02a",2017-06-01,42.26,"health_beauty"
"fc1d26c4d0639d4e8f684b618b355146",2017-06-01,239.45,"health_beauty"
"2e6970c36c93d1de80a4b1ab87ac9554",2017-06-01,33.09,"health_beauty"
"7dd0ef49824aabc4264669d087b1f8a7",2017-06-01,94.3,"health_beauty"
"ff900ee0dc181d9cce2b0305140b60ab",2017-06-01,92.46,"health_beauty"
"d1c2348d6bb4417cb581eb1d530ae66c",2017-06-01,95.21,"health_beauty"
"fcfe2d5e04958fe97ad8a49d23e12441",2017-06-01,58.58,"health_beauty"
"38c0490a36e405db00241fdefccc38f0",2017-06-01,119.48,"health_beauty"
"c6068d7bd43960fb4924a456c897d52a",2017-06-01,27.77,"health_beauty"
"14727b31671d412db797863b9bba8392",2017-06-01,94.66,"health_beauty"
"fc79d61f2a305370fd69ee2c8048d5af",2017-06-01,95.91,"health_beauty"
"f5cd3f99caf11d1cd93c5b92e3e49d08",2017-06-01,151.61,"electronics"
"24eb94311ff1fc3cbe344364d37946f2",2017-06-01,38.17,"health_beauty"
"9cc4dad72e909de2e179cbdf7a08d072",2017-06-01,50.09,"health_beauty"
"b4280f952d27844984353301a4e5188f",2017-06-01,19.77,"electronics"
"016754282c7690ebd6658f9f8e0a49bb",2017-06-01,67.77,"health_beauty"
"cf0ace73210bae94d34fa3df6476e623",2017-06-01,53,"health_beauty"
"0680b3722414028009984ae5c04c5df0",2017-06-01,229.72,"health_beauty"
"c9d79a65d54550450dac1a0a08b71956",2017-06-01,53,"health_beauty"
"c3ec01314640c6dbadbde5530b7f638e",2017-06-01,317.85,"health_beauty"
"dae97a1f0f8cafc4d646231f0d04fd88",2017-06-01,62.59,"health_beauty"
"423a4ec1579258ccf1267d7414246c52",2017-06-01,49.09,"health_beauty"
"20efd9f000215e0bbefcf087e8cf3d61",2017-06-01,74.19,"health_beauty"
"4d49d457ad5fc517a2a6f4f9ba232067",2017-06-01,35,"health_beauty"
"062e658558167913d261c1089bf9357c",2017-06-01,153.24,"health_beauty"
"d5d914a6d27103e0a343e2e5cb567ca7",2017-06-01,31.48,"health_beauty"
"7cd437e4308ccfdf9df64a5cd7cb3cce",2017-06-01,57.34,"electronics"
"98c78522be2bccf4c3948451a1c463f8",2017-06-01,67.27,"health_beauty"
"27320261393ac78cc0a9624a92da02c9",2017-06-01,52.68,"health_beauty"
"ec73215e59b4de680b8b0c12d593c863",2017-06-01,81.89,"health_beauty"
"ec73215e59b4de680b8b0c12d593c863",2017-06-01,81.89,"health_beauty"
"2552e1d6ef4a4a91c1bcc69dbdf4d952",2017-06-01,27.38,"electronics"
"0d5496b5cfdb09d8276c5234c42585da",2017-06-01,107.44,"health_beauty"
"0543af37e49147c9e0293a6d700917cb",2017-06-01,341.11,"health_beauty"
"8bef8b88b9465aa96b8b93eff0525da0",2017-06-01,79.1,"health_beauty"
"e439c4c76d0ddcee47707e6353dc21af",2017-06-01,228.03,"health_beauty"
"21a131826faf57cef66a3b3dbd51da36",2017-06-01,45,"electronics"
"9100392359831349697f856cf248608c",2017-06-01,108.88,"health_beauty"
"802e3d87f22a8d09eb0248bfcd916f28",2017-06-01,40.6,"health_beauty"
"f70c3715f767524c73970266ba6b859e",2017-06-01,28,"electronics"
"c55952869834f4b020085963bd0cd2ea",2017-06-01,246.78,"health_beauty"
"b880d9ccc22f98deadf2e35998922699",2017-06-01,26.77,"health_beauty"
"cddbe0d3e12cc6ae8effe83bd9831c81",2017-06-01,35.09,"health_beauty"
"0ef3a38d9a48aeccab67ab7616924237",2017-06-01,104.37,"health_beauty"
"1c67e99dc37224bf3ad220ae2368c068",2017-06-01,106.96,"health_beauty"
"110ac0768c3e3a78e2937b1cb1ea3395",2017-06-01,40.6,"electronics"
"1c4e3dcee9d5486d01d55a8db6d978d6",2017-06-01,156.08,"health_beauty"
"e272f86bb4c1d56d70adae79bdee0839",2017-06-01,29.69,"electronics"
"65e7cb43b74e1b86d2625b6e5b284019",2017-06-01,74.16,"health_beauty"
"557c1116cc609730b617567dec5790b3",2017-06-01,35.82,"health_beauty"
"669b9b0a3650913de5b761ff980d8c06",2017-06-01,81.21,"health_beauty"
"c7438281bce4bf95f7827823d61969fd",2017-06-01,57.49,"health_beauty"
"11a684a126660a21fecde8c48a1cfebd",2017-06-01,165.38,"health_beauty"
"20dba2f8adcb7effe9f8fd64c8818656",2017-06-01,72.36,"health_beauty"
"20dba2f8adcb7effe9f8fd64c8818656",2017-06-01,72.36,"health_beauty"
"ce44954b3198c35bbf785d9c95e28aa5",2017-06-01,247.05,"health_beauty"
"7cf0a314b3b759a5b27f4a0348de6556",2017-06-01,27.77,"health_beauty"
"2da7849b212a57039d3fbf25ea7b8056",2017-06-01,67.77,"health_beauty"
"a6fae08670367e0f76ce493d39681ecb",2017-06-01,143.83,"health_beauty"
"ec3352dd1b10d126a76972b35d676210",2017-06-01,310.9,"health_beauty"
"67d413d255c5eb97d120a90d68e2c3d9",2017-06-01,108.88,"health_beauty"
"198373b9140a1b8507f41535aa6344a3",2017-06-01,114.34,"health_beauty"
"57ce980154f9852664b8b1cd206e6c4c",2017-06-01,60.72,"health_beauty"
"c7331c9cf37d4a3f6b0fbf4bf4c543a8",2017-06-01,19.68,"health_beauty"
"44eacc9d7484241cf20d888aa331b854",2017-06-01,23.38,"electronics"
"9b05dfd13ccb8d6f602035dfafa632fc",2017-06-01,77.23,"electronics"
"da32fa81177a5a6ac35177b05714742d",2017-06-01,46.69,"electronics"
"106d8484bb6bb4ff239daff27fc4feb6",2017-06-01,28,"electronics"
"8cff0b9c9223d214d619f483f51b8979",2017-06-01,53.09,"electronics"
"826ca7e23c4d14c9beb4791e24239327",2017-06-01,240.41,"health_beauty"
"491c5a96f47a083b2792f1a306a5fade",2017-06-01,102.78,"health_beauty"
"e7ae5aa5c6aee358cae7da910d48fe36",2017-06-01,44.53,"health_beauty"
"61d492eeee5fa1a86cd52846bb08fc37",2017-06-01,133.2,"electronics"
"f1340835d29043d62518455ea808c84e",2017-06-01,112.95,"health_beauty"
"df172721d81e6135d97fc547f2bf7666",2017-06-01,40.1,"health_beauty"
"660076a2409adb8d95d868172c055e4d",2017-06-01,64.1,"electronics"
"1e9d34d879a6b6a109fe4403c0ca5aaa",2017-06-01,102.12,"health_beauty"
"a884af2f7dbc8bd1d474474ba8d0de90",2017-06-01,142.1,"health_beauty"
"e395f41a7b2899eae1063fabe767e755",2017-06-01,34.09,"health_beauty"
"c791909f76b64d893eb56aeed54be767",2017-06-01,105.37,"health_beauty"
"14a92ecd0503cd0c9f6cfb0aea76dfa7",2017-06-01,27.77,"health_beauty"
"e93076a45234f2712bbd48cb819b0fb4",2017-06-01,74.16,"health_beauty"
"e10d89c39c03d21e016420afd134cc17",2017-06-01,114.34,"health_beauty"
"f803879e0bfd93a6599c19a3f2b4b74b",2017-06-01,73.34,"health_beauty"
"e11884595cc1ab95ac7a14344bc412d6",2017-06-01,45,"electronics"
"aeeb0a68040240daa8065187ca9d0770",2017-06-01,163.69,"health_beauty"
"afbcde4d65b89fd05616ad0cab26b715",2017-06-01,35.09,"health_beauty"
"082143e4f5f63e4e768aa4d5c70d0d02",2017-06-01,78.48,"health_beauty"
"e93d171f961fc1207c5ff8d1956267b5",2017-06-01,72.36,"health_beauty"
"1ddc3d70dd69c4803ec86c7d987591e1",2017-06-01,35.09,"health_beauty"
"574c4ecf7699daffc21fc04eb876b8a8",2017-06-01,75.16,"health_beauty"
"56be6844f995dc2e1e2ed999a992e399",2017-06-01,139.29,"health_beauty"
"182763e56c47912c77bfd4e730c0fd15",2017-06-01,91.26,"health_beauty"
"52980848cc7019752a073e8e889f97e0",2017-06-01,55.79,"health_beauty"
"c5222412ad9d123721c453c7c21a6cfa",2017-06-01,50.79,"health_beauty"
"258b933113e8f7411e255b6fbbf16dc2",2017-06-01,105.28,"health_beauty"
"19f4c2e829ebee01e0d2a9ea2168929d",2017-06-01,105.37,"health_beauty"
"c333fbd06019caef9160f4b7ab8547d1",2017-06-01,35.09,"health_beauty"
"ea84febf2596b3e1a6f4c7eee0f05abc",2017-06-01,316.85,"health_beauty"
"69ae3d0df9c067fcf917c6c1c1e24d5d",2017-06-01,108.1,"electronics"
"3faea9ccc65ef88c63119314772b5598",2017-06-01,67.77,"health_beauty"
"bc15fbc81213ff69f9fb7ba05d73dc33",2017-06-01,33.09,"health_beauty"
"db5fdbee9ab29d55f24c329246e6fe51",2017-06-01,104.37,"health_beauty"
"a490a5d59a9bf4ef3334bfd7cf1dbdfc",2017-06-01,17.78,"health_beauty"
"338d39656f66d84fdf7b2d9b578121bf",2017-06-01,81.11,"health_beauty"
"d43e30d5d28bc173660aeae6559e535a",2017-06-01,30.84,"health_beauty"
"6582b7b59ad963f7a510455fb9185d1b",2017-06-01,71.91,"health_beauty"
"a97bd5e7cb82fc947d946bc4d3505805",2017-06-01,246.36,"health_beauty"
"153021ffa26bc5620848b4ab5c7f74a5",2017-06-01,64.1,"electronics"
"5ff6b1218c59006ad453dc0f33c70ec2",2017-06-01,78.48,"health_beauty"
"08d84fb0470993741ba4f7db2b3ac601",2017-06-01,27.77,"health_beauty"
"2f78724a34b125e8d8a5f731116bc5ad",2017-06-01,35.09,"health_beauty"
"75b64503e5bdf90fddcbdb6adc256516",2017-06-01,35.09,"health_beauty"
"8a30a7cb26760b8664fd07de75bba294",2017-06-01,37,"electronics"
"6160672f31a87bdbafd522f69d9e5d8b",2017-06-01,28.99,"health_beauty"
"6160672f31a87bdbafd522f69d9e5d8b",2017-06-01,28.99,"health_beauty"
"6160672f31a87bdbafd522f69d9e5d8b",2017-06-01,28.99,"health_beauty"
"6160672f31a87bdbafd522f69d9e5d8b",2017-06-01,28.99,"health_beauty"
"509e2c6ade7330dedf7417cbe8c5378b",2017-06-01,27.77,"health_beauty"
"ca1968d3ea31ff0c66ba20923250e0f3",2017-06-01,204.08,"health_beauty"
"332c6742772f2df936696b6512b10edb",2017-06-01,98.19,"health_beauty"
"332c6742772f2df936696b6512b10edb",2017-06-01,45.06,"health_beauty"
"4a34792ebbc108e28a7d9cc2332ed0e1",2017-06-01,55.78,"health_beauty"
"e28b309a54ca704f4ef3c6fa95da3fb5",2017-06-01,55.78,"health_beauty"
"ed456446aba091a9bc94823a702b262f",2017-06-01,148.06,"health_beauty"
"ed456446aba091a9bc94823a702b262f",2017-06-01,148.06,"health_beauty"
"621419fdba0dc2eb4a35f91fc6c74c27",2017-06-01,97.87,"health_beauty"
"9de0f1837aa8fd37e21d4e12faadd2ed",2017-06-01,126.29,"health_beauty"
"c90563355d52a60bbfc6fd4b5bdcffc3",2017-06-01,195.93,"health_beauty"
"cfb163e86f6f63e7a247fd9ef32321d7",2017-06-01,34.68,"health_beauty"
"0ba1fcf42e40850f464b8ca9b0b5e9fb",2017-06-01,98.81,"electronics"
"5de040d350e26c7749947b1e0ed125b5",2017-06-01,29.63,"health_beauty"
"0c78ccb9fbc7e1d41165489050f6b748",2017-06-01,143.36,"health_beauty"
"37a96f0eb9749c5b149de75ffa669662",2017-06-01,193.38,"health_beauty"
"9013af48700a7fbe4c74378aa6d08ba8",2017-06-01,37.62,"health_beauty"
"e21677585042e206b003e3d9766064e0",2017-06-01,95.21,"health_beauty"
"39e9c38b504f39d0e4ee71af8823bc45",2017-06-01,52.68,"health_beauty"
"3cd3f3794a6d2adae68996a620bfb813",2017-06-01,67.77,"health_beauty"
"adb5229ba2403ffab5e2b7cd6e33459e",2017-06-01,27.77,"health_beauty"
"56a699750378066e427e2feaaa048399",2017-06-01,110.42,"health_beauty"
"aea359f913e18f3bda3eb24a268b28f2",2017-06-01,49.09,"health_beauty"
"26b9d973779b9fe3d4496521aa4d67e9",2017-06-01,143.83,"health_beauty"
"c9203e1cece67a652cfa58cec64fde76",2017-06-01,27.77,"health_beauty"
"898a3c6ae100548e40cb528dd26df687",2017-06-01,108.44,"health_beauty"
"8055553b2ae501c44c4bf92a642bc14e",2017-06-01,71.72,"health_beauty"
"671da50aeba5a03f468677e421e93b3d",2017-06-01,97.87,"health_beauty"
"7955a52aeb9d87cd04d970f6cc22c98e",2017-06-01,55.1,"health_beauty"
"eff6d1823541bd02a75eb960685b0230",2017-06-01,262.07,"health_beauty"
"bd6ecd69ddc8e3e5d85b46ec59f7b4d6",2017-06-01,177.68,"electronics"
"d020f5569b2ed40da35996f2e433d0c7",2017-06-01,30.71,"health_beauty"
"d020f5569b2ed40da35996f2e433d0c7",2017-06-01,30.71,"health_beauty"
"d020f5569b2ed40da35996f2e433d0c7",2017-06-01,30.71,"health_beauty"
"d020f5569b2ed40da35996f2e433d0c7",2017-06-01,30.71,"health_beauty"
"64a1e97cc0f745594490ea6b38f6a7fd",2017-06-01,30.05,"health_beauty"
"0fdcd459c264e8cefc8b377c3ff8d14f",2017-06-01,91.26,"electronics"
"efe25c5060f2a7fe3f1db0477f58b0dd",2017-06-01,26,"electronics"
"6bba30c18651e627c4ee8c24fb04d41c",2017-06-01,251.07,"health_beauty"
"011331376a4c6cc7a9e5bc165ec169d0",2017-06-01,144.63,"health_beauty"
"377e5b3fd806424e7a9aa72e8b36bb4b",2017-06-01,146.57,"health_beauty"
"2abacd34704c8bef054772026c97157a",2017-06-01,50.69,"health_beauty"
"31a6cbe67abc9e5414688f0f59681ec0",2017-06-01,46.69,"electronics"
"31a6cbe67abc9e5414688f0f59681ec0",2017-06-01,46.69,"electronics"
"500102fcba02a3eebe20afee72de2f33",2017-06-01,35,"health_beauty"
"c23e8e36f82a11a84550ad1e7c87e24a",2017-06-01,35.69,"health_beauty"
"bed231219468923a99e746ad42b9ac8c",2017-06-01,82.6,"health_beauty"
"e4e7ac3eab5f637e1bbe465706a9e806",2017-06-01,72.62,"health_beauty"
"e97b6c48831b0c7d2bdfe4ea2f18108f",2017-06-01,105.28,"health_beauty"
"932024863e3e5b0786812de5188d8ada",2017-06-01,91.05,"health_beauty"
"7e22f4d63c68d4bb1f652eb414994740",2017-06-01,31.84,"health_beauty"
"4550a99f6056026fc76c5030f0f45fe6",2017-06-01,62.07,"health_beauty"
"a251319d5dfbffe418e41459c227743f",2017-06-01,250.07,"health_beauty"
"8315d20efd172922fe1c655bd46f75e1",2017-06-01,102.12,"health_beauty"
"dee8120a06a4934ccefda2f44a63a2ff",2017-06-01,199.51,"health_beauty"
"55a626863a11ffe3797bc9fcddbf7c38",2017-06-01,30,"electronics"
"9f88232659bf1587e06ac5ab1aa2d62a",2017-06-01,54.48,"health_beauty"
"9f88232659bf1587e06ac5ab1aa2d62a",2017-06-01,54.48,"health_beauty"
"f96344495ad4aa6c46d0b40c3b6e4424",2017-06-01,45.62,"health_beauty"
"b243fa91a6213ff97cc5ebdfb8e30a65",2017-06-01,60.62,"health_beauty"
"f621eb68770cb38f60aaa21464f12b42",2017-06-01,84.79,"health_beauty"
"4361f88ae145c06b0eaec9d443ca1253",2017-06-01,156.08,"health_beauty"
"0e19122f9fa8f2ac31d7ee9742b7d98b",2017-06-01,41.75,"health_beauty"
"0e19122f9fa8f2ac31d7ee9742b7d98b",2017-06-01,41.75,"health_beauty"
"226975521c585d7bb98996f83ccdde59",2017-06-01,49.09,"health_beauty"
"4d1d3523aeda82887c2875955783ba2f",2017-06-01,58.58,"health_beauty"
"4d1d3523aeda82887c2875955783ba2f",2017-06-01,58.58,"health_beauty"
"4d1d3523aeda82887c2875955783ba2f",2017-06-01,58.58,"health_beauty"
"9570e7230d3d4ecaacbc7843e6646b33",2017-06-01,72.66,"health_beauty"
"8c1340adfa38dcce671b3e2eaece6cdb",2017-06-01,104.37,"electronics"
"f437ca3a038c797f963788a0b5e204a9",2017-06-01,20.68,"health_beauty"
"8f19b1466924e815b715190893700dec",2017-06-01,199.51,"health_beauty"
"d899038e9957d3d2f73bf50547f78d04",2017-06-01,27,"electronics"
"7a45b93cba1b6ebadb4498f33f110b4e",2017-06-01,26.77,"health_beauty"
"d40e7a80365572af2e27d31a9cf79169",2017-06-01,264.08,"health_beauty"
"a011e51d26a0679675e2a26be4ffc46a",2017-06-01,72.62,"health_beauty"
"28bd3c7129e7181ef074c55bb147d6f9",2017-06-01,59.1,"health_beauty"
"981f2b840c349f73901c0978c0aceb59",2017-06-01,71.62,"health_beauty"
"2fbf5b0affccbe063b648b85eb6480a8",2017-06-01,27.38,"electronics"
"ee64f23a1a4a4ec65bf0295652f91d5a",2017-06-01,114.45,"health_beauty"
"e05e3102d6fa4071b4a80e822231596e",2017-06-01,124.96,"health_beauty"
"e871719502deacb16343832ef4623a07",2017-06-01,119.48,"health_beauty"
"6263f4308c3fde5104a2ead5e90dd41c",2017-06-01,225.03,"health_beauty"
"b80a30ad4fad5c35fbc7904d46cb25e6",2017-06-01,35.75,"health_beauty"
"4b8a3b3d574a15cac939eb0a2d4fecbe",2017-06-01,318.34,"health_beauty"
"88b0d1de10197395da81fd94176b7562",2017-06-01,97.79,"health_beauty"
"e7933ced79cabb10566bfaecb47dd4e3",2017-06-01,49.09,"health_beauty"
"cce7e119d3482fd320eedc96e93f834c",2017-06-01,165.57,"health_beauty"
"a21cbc9ba19b32c0588bb69aafab51cd",2017-06-01,33.09,"health_beauty"
"54961a607f23ad237b732e2bbce05afd",2017-06-01,26.77,"health_beauty"
"14325b030357956fe06c611e432d7e04",2017-06-01,35.09,"health_beauty"
"632984d58b2a50f588c4a3c559c1f8f3",2017-06-01,64.1,"electronics"
"f6283491927c2351151a06cf8c22f7d5",2017-06-01,124.42,"health_beauty"
"ef492dce2e07e7ca0f54bb9fb1aabda2",2017-06-01,19.77,"electronics"
"7bff8d75c2707a1b707a85ca98238f71",2017-06-01,72.36,"health_beauty"
"00789ce015e7e5791c7914f32bb4fad4",2017-06-01,168.83,"health_beauty"
